Schooling,Year, thinness  1-19 years, thinness 5-9 years,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles ,Income composition of resources,under-five deaths ,Polio,Total expenditure,Population, HIV/AIDS,GDP,Life
6.2,2002,4,4,416,87,2.16,40.82597077,76,7155,0.311,127,76,6.45,19139658,14.5,262.884551,49.8
5.8,2001,4.1,4,48,90,2.09,37.82511936,25,7085,0.298,132,72,5.64,18588758,13.4,256.4414872,49.5
5.4,2000,4.2,4.1,43,93,1.14,47.17250718,,7375,0.291,136,69,6.16,1867687,12.2,277.6486591,49
9.1,2015,12.8,13,199,39,,0,89,6,0.552,50,89,,5243669,0.3,1194.59137,66.6
9.1,2014,12.9,13.1,21,40,0.01,45.33788677,88,122,0.547,52,88,2.28,51924182,0.3,1262.893782,66.4
9.1,2013,12.9,13.2,22,42,0.7,38.33793462,75,1010,0.54,55,76,2.16,51448196,0.4,1168.83947,66.2
9.1,2012,13,13.2,25,44,0.55,38.4279083,58,2175,0.533,58,87,2.22,5986514,0.5,1171.58257,65.9
9.1,2011,13,13.3,27,47,0.33,21.23698847,4,2046,0.526,61,9,1.87,555331,0.5,1186.423937,65.6
8.8,2010,13.1,13.3,29,49,0.3,17.48293752,92,190,0.515,65,9,1.92,5155896,0.5,987.7365832,65.4
8.5,2009,13.1,13.4,211,52,0.28,11.05247903,91,329,0.504,69,9,2.5,49869,0.6,741.777116,65.2
8.2,2008,13.2,13.4,296,59,0.3,9.53048032,85,333,0.493,96,85,1.87,49479752,0.6,643.951373,59.2
8.1,2007,13.2,13.5,217,58,0.26,0.5305728,85,1088,0.484,78,84,1.68,49171586,0.6,41.451,64.5
8,2006,13.2,13.5,22,61,0.28,4.632776304,75,760,0.474,83,82,1.78,48846474,0.6,296.97284,64.2
7.9,2005,13.2,13.6,224,64,0.28,2.793843188,62,314,0.465,87,86,1.83,48482614,0.5,247.24276,63.9
7.8,2004,13.3,13.6,228,66,0.44,4.15451614,39,1329,0.455,90,92,1.97,487377,0.5,219.8156688,63.5
7.7,2003,13.3,13.6,231,69,0.4,3.824212472,8,830,0.445,93,86,1.97,47624894,0.5,219.782326,63.2
7.6,2002,13.3,13.7,235,71,0.41,3.421880938,,736,0.435,96,84,2.5,471422,0.4,143.77651,62.8
7.6,2001,13.3,13.7,239,72,0.38,1.917164,,2519,0.427,98,77,1.8,46627994,0.4,138.9249275,62.5
7.5,2000,13.3,13.7,243,73,0.35,2.511437292,,845,0.417,100,88,1.84,4695462,0.4,193.187484,62.1
11.7,2015,8.2,8.1,248,2,,0,92,212,0.637,3,92,,2425561,2.1,4737.66996,65.8
11.7,2014,8.6,8.5,242,2,0.01,751.3982719,88,477,0.632,3,88,8.93,237992,2.2,5421.343953,65.9
11.6,2013,9,8.9,232,3,0.01,760.6550553,89,1028,0.625,3,89,8.53,231652,2.5,5488.131712,66.1
11.5,2012,9.5,9.4,232,3,0.01,796.8734263,84,86,0.619,4,84,8.24,2263934,3.7,5749.44752,65.8
11.5,2011,9.9,9.9,268,3,7.84,7.896234931,82,79,0.612,4,85,8.78,2215621,4.7,56.971392,64.3
11.4,2010,1.4,1.4,299,3,7.58,719.5535161,83,3138,0.604,4,83,7.89,217317,6.2,5191.58381,63
11.4,2009,1.9,1.9,36,3,7.99,575.6748069,,4076,0.598,4,83,8.5,21374,8.7,4153.497885,62.4
11.3,2008,11.5,11.4,317,3,6.28,59.55033546,,0,0.589,4,83,7.15,216375,11.7,429.6561,61.7
11.3,2007,12,12,356,3,5.12,62.11039296,,21,0.578,4,81,6.99,279915,15.2,422.51968,60
11.4,2006,12.6,12.6,431,3,4.94,459.1572399,,3,0.57,4,74,7.2,255734,19.2,3881.29535,57
11.6,2005,13.1,13.1,477,3,4.89,457.7200522,,4,0.565,4,86,7.32,232196,22.1,3573.146387,55.1
11.7,2004,13.7,13.7,483,3,4.8,368.2848258,,4,0.559,4,81,6.47,29228,24,3288.257373,54.7
11.7,2003,14.2,14.3,471,3,5.28,294.6571552,,262,0.554,4,82,6.52,1986535,24.7,2482.36862,55
11.8,2002,14.7,14.8,452,3,5.09,203.7322893,,1278,0.556,4,78,6.17,1962147,24.6,1713.47594,55.7
11.7,2001,15.2,15.4,426,3,5.09,205.8078833,,416,0.556,4,79,6.18,1933596,23.9,1834.29486,56.5
11.5,2000,15.7,15.9,41,3,5.73,35.80978512,,469,0.559,4,8,6.11,1899257,22.8,257.99557,57.4
9.6,2013,0.1,0.1,,0,0.01,15.60659587,87,0,,0,87,4.65,,0.1,136.18321,
12.2,2015,15.7,16.1,165,17,,0,91,1599,0.555,21,9,,28656282,0.1,743.7653489,69.2
12.4,2014,15.9,16.3,158,18,0.01,8.523486403,92,1279,0.551,22,92,5.8,28323241,0.1,76.2386977,69.6
12.3,2013,16.1,16.5,162,19,0.27,80.15505125,92,1861,0.545,24,92,5.69,2798531,0.1,688.6172788,69.3
12.3,2012,16.3,16.7,167,20,0.26,80.58788376,9,3362,0.538,25,9,5.89,27649925,0.2,681.7925868,68.9
12,2011,16.5,16.9,172,22,0.27,112.1229028,92,2359,0.529,27,92,6.73,27327147,0.2,692.1166842,68.4
11.1,2010,16.7,17.2,178,23,0.24,84.62302524,82,190,0.515,30,83,6.43,2723137,0.2,592.1835216,68
10.5,2009,16.9,17.4,183,25,0.22,6.19357029,89,189,0.502,32,93,6.41,2674113,0.2,48.7299,67.5
10.1,2008,17,17.6,189,27,0.21,70.27113179,82,2089,0.492,35,82,6.44,26475859,0.2,473.844449,67
10,2007,17.2,17.8,194,29,0.2,52.22906505,82,1415,0.486,38,82,5.84,26214847,0.2,393.8843518,66.6
9.6,2006,17.4,18,21,31,0.2,45.87989927,69,2838,0.476,41,91,5.7,2594618,0.2,348.6314534,66
9.4,2005,17.6,18.2,28,33,0.2,4.259752532,41,5023,0.469,44,78,5.72,2564287,0.2,317.89198,65.4
9.3,2004,17.8,18.4,218,35,0.21,31.93187316,27,12074,0.463,47,8,5.82,2539449,0.2,287.4156,64.7
9.2,2003,18,18.6,22,38,0.2,2.79096532,2,13344,0.457,50,76,5.48,2495623,0.1,253.72412,64.3
8.6,2002,18.2,18.8,238,40,0.19,23.18394594,,6749,0.447,54,72,5.6,24566342,0.1,246.375621,63.1
9,2001,18.3,19,23,43,0.09,21.92813881,,10849,0.446,58,73,5.36,24161777,0.1,248.6183539,63.2
8.9,2000,18.5,19.2,238,46,0.08,17.9123368,,9397,0.439,62,74,5.43,2374911,0.1,231.42554,62.5
18.1,2015,1,0.9,57,1,,0,94,7,0.923,1,95,,16939923,0.1,44292.88473,81.9
18.1,2014,1,0.9,58,1,0.01,1491.703605,92,140,0.923,1,96,1.9,168658,0.1,52157.4687,81.7
18.1,2013,1,0.9,6,1,8.68,1475.030397,51,2632,0.922,1,97,11.4,1684432,0.1,51574.48942,81.4
18.1,2012,1,0.9,62,1,9.05,1162.656768,2,10,0.921,1,97,11.1,16754962,0.1,49474.7561,81.1
17.2,2011,1,0.9,63,1,8.96,1047.370244,2,51,0.911,1,97,1.53,1669374,0.1,5354.6536,81.1
17,2010,1,0.9,64,1,9.33,1035.621437,,15,0.906,1,97,1.48,16615394,0.1,5338.25483,88
16.9,2009,1,0.9,65,1,9.23,96.8585885,,15,0.906,1,97,1.29,1653388,0.1,519.349,86
16.8,2008,1,0.9,68,1,9.62,10873.40554,,109,0.905,1,97,9.57,16445593,0.1,56928.8248,83
16.6,2007,1,1,68,1,9.53,9689.732784,,10,0.899,1,97,9.36,16381696,0.1,51241.31562,82
16.5,2006,1,1,71,1,9.79,8344.010392,,1,0.893,1,96,9.36,1634611,0.1,44453.97119,79.8
16.4,2005,1,1,72,1,9.69,6577.508136,,4,0.888,1,96,9.6,16319868,0.1,41577.169,79.4
16.5,2004,1,1,77,1,9.56,5170.130703,,11,0.885,1,98,8.52,16281779,0.1,39954.64222,79.2
16.5,2003,1.1,1,8,1,9.56,4472.6114,,4,0.881,1,98,8.46,1622532,0.1,35245.1647,78.7
16.9,2002,1.1,1,81,1,9.68,3455.197053,,3,0.882,1,97,8.34,16148929,0.1,28817.32321,78.4
16.7,2001,1.1,1.1,82,1,9.95,3054.515582,,0,0.878,1,97,7.79,164618,0.1,26584.12169,78.3
16.5,2000,1.1,1.1,84,1,10.06,2944.640134,,1019,0.873,1,97,7.42,15925513,0.1,25921.12794,78.1
19.2,2015,0.4,0.3,66,0,8.7,0,92,10,0.913,0,92,,,0.1,3821.8937,81.6
19.2,2014,0.4,0.3,67,0,9.07,1040.278436,93,280,0.91,0,93,11.3,,0.1,4453.24673,81.5
19.3,2013,0.3,0.3,69,0,9.18,10019.0763,93,8,0.908,0,92,11.17,,0.1,42889.88141,81.3
19.5,2012,0.3,0.3,7,0,9.2,924.5653683,93,68,0.904,0,93,11.53,,0.1,3997.25624,81.1
19.7,2011,0.3,0.3,72,0,9.47,8342.405764,95,597,0.901,0,95,11.24,,0.1,38426.5581,86
20.3,2010,0.3,0.3,71,0,9.62,6664.148708,9,43,0.899,0,93,11.2,,0.1,33691.34837,89
19.3,2009,0.3,0.3,73,0,9.24,63.57705167,93,198,0.895,0,92,11.21,,0.1,282.94193,85
19.5,2008,0.3,0.3,75,0,9.49,6761.288966,9,0,0.894,0,89,1.7,,0.1,31287.77865,81
19.2,2007,0.3,0.3,76,0,9.19,606.3106561,88,25,0.891,0,88,8.35,,0.1,3259.73471,81
19.1,2006,0.3,0.3,76,0,9.34,496.2228007,87,20,0.888,0,89,8.65,,0.1,2667.86452,79.9
18.9,2005,0.3,0.3,78,0,9.31,491.055852,87,20,0.886,0,89,8.25,,0.1,2775.89515,79.9
18.4,2004,0.3,0.3,79,0,9.15,442.3774869,88,33,0.884,0,87,7.89,,0.1,2542.39935,79.2
18.2,2003,0.3,0.3,82,0,8.91,3661.792922,89,66,0.881,0,86,7.71,,0.1,21913.7817,79.1
17.5,2002,0.3,0.3,83,0,9.13,2892.257132,89,21,0.873,0,84,7.89,,0.1,16874.31232,78.7
17.4,2001,0.3,0.3,83,0,8.75,2205.98595,9,65,0.868,0,82,7.58,,0.1,13882.85683,78.5
17.2,2000,0.3,0.3,87,0,8.91,2143.021083,9,65,0.864,0,82,7.47,,0.1,13641.1272,78.6
11.7,2015,1.8,1.7,145,2,,0,98,0,0.642,2,99,,68235,0.1,295.966488,74.8
11.6,2014,1.8,1.7,148,2,3.55,473.1238124,98,0,0.636,3,99,9.4,613997,0.1,1975.46477,74.5
11.5,2013,1.8,1.7,157,2,3.58,366.4841804,98,0,0.63,3,99,8.43,5945747,0.1,1847.19849,73.9
11.5,2012,1.8,1.7,157,2,3.63,334.8174246,98,0,0.625,3,99,8.4,587718,0.1,1792.3845,73.9
11.5,2011,1.8,1.8,147,3,3.39,321.6132593,98,0,0.62,3,99,6.39,58782,0.1,1682.957924,74.5
11.4,2010,1.9,1.8,154,3,3.38,302.7045411,98,0,0.614,3,99,6.58,5737723,0.1,1526.497938,73.2
11.3,2009,1.9,1.8,163,3,3.36,292.753101,98,0,0.613,3,99,6.82,5666581,0.2,1464.497754,73.2
11.1,2008,1.9,1.8,169,3,3.64,275.064434,97,0,0.607,3,97,6.98,559456,0.2,1518.85386,72.5
11,2007,2,1.9,173,3,3.83,253.0007812,93,0,0.601,4,93,6.91,552216,0.2,1344.31871,72.5
11,2006,2,1.9,17,3,3.69,21.41123529,88,0,0.597,4,88,6.33,545211,0.3,124.992617,73
11,2005,2,1.9,194,3,3.7,218.5716179,86,0,0.592,4,87,6.11,5379328,0.3,1175.116225,71.2
11,2004,2.1,2,194,4,3.81,36.81621175,79,0,0.587,4,8,6.13,53973,0.3,191.55157,71
11,2003,2.1,2,198,4,3.77,2.542436908,86,0,0.583,5,86,6.12,524879,0.3,115.565314,76
10.7,2002,2.2,2.1,197,4,3.5,2.092343893,85,0,0.577,5,85,5.71,5171734,0.4,11.147277,75
10.4,2001,2.2,2.1,193,4,3.51,22.35595448,87,0,0.57,5,89,5.26,5175,0.4,143.6758,73
10.1,2000,2.2,2.1,192,4,3.61,15.25518816,83,0,0.562,5,85,5.39,526796,0.4,116.2743,73
5.4,2015,9.6,9.4,22,49,,0,65,7693,0.351,87,65,,19896965,0.4,358.99731,61.8
5.3,2014,9.8,9.6,223,49,0.01,3.304039899,68,1142,0.345,88,67,5.82,19148219,0.5,43.646498,61.4
5.3,2013,1,9.9,227,49,0.01,31.50243237,67,1224,0.341,89,56,5.9,18426372,0.6,416.14838,69
5.1,2012,1.3,1.1,232,49,0.01,29.75517982,71,272,0.331,90,71,6.11,17731634,0.7,391.515524,63
4.8,2011,1.5,1.3,241,50,0.15,32.22493445,75,771,0.323,93,4,6.66,1764636,0.7,375.5819866,59.4
4.5,2010,1.7,1.6,252,50,0.12,5.883760536,7,372,0.312,95,75,6.36,16425578,0.9,348.151511,58.2
4.2,2009,11,1.8,263,51,0.11,5.665405066,71,801,0.307,99,71,6.98,15813913,1.1,341.2894618,57.1
4,2008,11.2,11,272,52,0.12,40.37835666,,1317,0.298,102,68,6.76,15228525,1.3,354.8185998,56
3.8,2007,11.4,11.3,276,53,0.1,35.80929749,,282,0.293,106,57,6.94,14668338,1.4,292.55962,55.2
3.7,2006,11.6,11.5,277,54,0.11,43.42193066,,59,0.286,110,52,7.39,1413264,1.5,258.463873,54.5
3.5,2005,11.9,11.8,278,55,0.11,3.751715442,,2183,0.278,114,46,7.15,13618449,1.6,25.383731,53.7
3.1,2004,12.1,12,279,56,0.11,20.86118432,,63057,0.27,118,45,6.61,1312712,1.6,232.5661574,52.9
3,2003,12.3,12.2,28,56,0.1,20.26876572,,54190,0.266,121,44,6.23,1265687,1.6,215.8548,52.1
2.9,2002,12.5,12.5,282,57,0.1,17.58722718,,31584,0.261,124,43,6.55,12262,1.6,177.828384,51.4
2.9,2001,12.7,12.7,283,57,0.11,1.817829717,,61208,0.255,127,42,7.1,11771976,1.6,165.257247,56
2.8,2000,12.8,12.9,284,58,0.1,13.35783844,,21319,0.253,128,41,6.1,11352973,1.5,158.455972,50
10,2015,9.8,9.7,344,483,,0,49,12423,0.525,747,49,,181181744,3.7,2655.157977,54.5
10,2014,1.1,9.9,362,490,0.01,263.2111031,49,6855,0.521,759,49,3.67,1764652,3.9,3221.678128,53.6
9.8,2013,1.4,1.2,367,498,8.3,194.2032879,46,52852,0.514,773,46,3.7,17182933,3.9,2996.96432,53.2
9.7,2012,1.7,1.6,374,505,8.54,204.7186256,42,6447,0.507,788,42,3.3,167297284,4.4,2755.297787,52.7
9.6,2011,11,1.9,375,513,8.75,187.5733187,46,18843,0.5,802,48,3.69,16287776,4.7,2527.9423,52.3
9.5,2010,11.3,11.2,374,521,8.9,133.1230872,49,8491,0.492,817,54,3.47,158578261,4.8,2327.3267,52
9.3,2009,11.7,11.6,376,527,9.05,14.5676468,63,1272,0.487,832,66,4.24,15442181,4.9,197.661422,51.6
9.2,2008,12,11.9,386,536,9.3,105.5910629,41,9960,0.481,848,6,4,1534739,5,1383.893354,59
9.1,2007,12.3,12.3,388,542,9.55,104.4746444,42,2613,0.477,863,54,4.47,14641724,5.2,1136.829645,55
9,2006,12.6,12.6,396,549,9.66,10.35779424,27,704,0.466,879,46,3.66,14261494,5.3,119.743286,49.8
8.9,2005,12.9,12.9,4,556,9.71,6.416252787,18,110927,0.463,893,45,4.11,138939478,5.4,87.8938738,49.2
8.5,2004,13.2,13.2,47,563,9.76,57.22555815,,31521,0.445,907,43,4.33,135393616,5.4,648.815852,48.5
8.1,2003,13.5,13.6,41,567,9.75,30.19550849,,141258,0,918,42,4.5,131972533,5.4,512.65719,48.1
7.7,2002,13.8,13.8,49,571,9.61,17.137754,,42007,0,928,4,2.43,12866671,5.3,459.4572117,47.7
8,2001,14.1,14.1,48,574,9.58,15.830985,,168107,0,936,36,3.25,125463434,5.1,351.7996666,47.4
7.6,2000,14.3,14.4,45,576,9.23,22.48177606,,212183,0,943,31,2.84,1223529,4.9,379.1193264,47.1
,2013,0.1,0.1,,0,0.01,0,99,0,,0,99,7.2,,0.1,,
17.7,2015,0.8,0.7,59,0,5.97,0,,14,0.948,0,95,,518867,0.1,7455.24654,81.8
17.7,2014,0.8,0.7,61,0,6.06,177.6382878,,3,0.945,0,93,9.72,5137232,0.1,975.49856,81.6
17.5,2013,0.8,0.7,62,0,6.21,234.782883,,8,0.942,0,94,9.39,579623,0.1,1291.435,81.5
17.6,2012,0.7,0.7,61,0,6.21,2094.19096,,4,0.941,0,95,9.16,518573,0.1,11563.727,81.3
17.6,2011,0.7,0.7,67,0,6.53,277.3550522,,39,0.939,0,94,9.14,495388,0.1,1574.9861,81.1
17.4,2010,0.7,0.7,66,0,6.59,15268.06445,,3,0.936,0,93,9.26,4889252,0.1,87646.75346,81
17.4,2009,0.7,0.7,67,0,6.68,142.3749426,,2,0.936,0,94,9.49,4828726,0.1,817.77681,89
17.6,2008,0.7,0.7,67,0,6.75,1707.130633,,4,0.936,0,94,8.4,4768212,0.1,9688.5961,86
17.6,2007,0.7,0.7,67,0,6.6,14829.41215,,0,0.934,0,93,8.58,479153,0.1,85128.65759,85
17.5,2006,0.8,0.7,7,0,6.47,12829.25408,,0,0.931,0,94,8.43,466677,0.1,74114.69715,84
17.6,2005,0.8,0.7,73,0,6.37,11792.53465,,0,0.929,0,91,8.89,4623291,0.1,66775.3944,81
17.5,2004,0.8,0.7,77,0,6.22,1009.825011,,7,0.924,0,92,9.44,459191,0.1,5757.26916,79.8
17.1,2003,0.8,0.7,78,0,6.04,880.7380617,,8,0.918,0,92,9.85,4564855,0.1,5111.65445,79.4
17.1,2002,0.8,0.7,81,0,5.89,749.6823382,,5,0.916,0,93,9.62,4538159,0.1,4361.1538,78.9
17.5,2001,0.8,0.7,82,0,5.49,6356.827282,,4,0.917,0,91,8.65,4513751,0.1,38549.58934,78.8
17.1,2000,0.8,0.7,85,0,5.67,6191.211908,,0,0.911,0,91,8.27,449967,0.1,38146.71539,78.5
13.7,2015,7.1,6.9,99,1,,0,99,0,0.795,1,99,,,0.1,16627.36433,76.6
13.7,2014,7.1,6.9,11,1,0.4,166.1913728,99,0,0.796,1,99,3.55,,0.1,2458.45226,76.4
13.7,2013,7,6.8,12,1,0.46,1154.893473,98,0,0.796,1,99,2.76,,0.1,21268.7564,76.2
13.7,2012,7,6.8,14,1,0.51,1055.835493,98,13,0.797,1,99,2.52,,0.1,22134.916,76
13.6,2011,6.9,6.8,15,1,0.54,158.27708,99,5,0.797,1,99,2.49,,0.1,2986.36,75.8
13.5,2010,6.9,6.8,16,1,0.56,129.2260751,99,3,0.797,1,99,2.74,,0.1,1928.74739,75.6
12.4,2009,6.9,6.8,18,1,0.56,1040.629462,98,19,0.782,1,96,2.83,,0.1,16784.34616,75.4
11.9,2008,6.9,6.8,19,1,0.57,123.0966298,99,18,0.765,1,97,2.1,,0.1,2275.3536,75.2
11.5,2007,7,6.8,113,1,0.57,88.45038011,99,24,0.753,1,97,2.43,,0.1,1585.13226,74.9
11.6,2006,7,6.8,115,1,0.58,78.51141,99,13,0.748,1,98,2.31,,0.1,1448.55,74.7
11.5,2005,7,6.8,118,1,0.63,854.0115758,99,25,0.742,1,99,2.59,,0.1,12376.97936,74.3
11.5,2004,7.1,6.8,122,1,0.61,70.46762486,99,18,0.734,1,99,2.98,,0.1,1129.28886,74
11.2,2003,7.1,6.8,127,1,0.56,65.65631302,99,1,0.725,1,99,3.17,,0.1,969.8126,73.6
11,2002,7.1,6.8,13,1,0.54,585.9170945,99,5,0.716,1,99,3.18,,0.1,8629.11774,73.3
10.7,2001,7.1,6.9,134,1,0.55,564.5425663,99,15,0.705,1,99,3.8,,0.1,8476.61511,72.9
10.4,2000,7.2,6.9,138,1,0.38,62.86657508,99,15,0,1,99,3.7,,0.1,861.18596,72.6
8.1,2015,19.2,19.6,161,352,,0,72,386,0.548,433,72,,18938513,0.1,1431.244865,66.4
7.8,2014,19.4,19.8,162,359,0.01,62.29361092,72,1370,0.542,442,72,2.61,185546257,0.1,1316.98966,66.2
7.7,2013,19.6,2,163,365,0.04,60.18648815,72,8749,0.538,450,72,2.7,181712595,0.1,1272.44161,66
7.6,2012,19.8,2.2,165,369,0.04,59.65900139,72,8046,0.529,456,72,2.76,177911533,0.1,1261.28967,65.7
7.5,2011,2,2.4,167,371,0.04,57.87736282,74,4386,0.525,459,75,3.1,174184265,0.1,1226.215314,65.5
7.5,2010,2.2,2.7,172,372,0.04,0.66751505,82,4321,0.521,461,82,3.2,1756182,0.1,14.142268,65.1
7.3,2009,2.5,2.9,175,371,0.03,0.697215581,78,863,0.514,460,7,2.94,1674958,0.1,16.63999,64.8
7.3,2008,2.7,21.1,177,369,0.03,5.447133608,65,1129,0.513,460,7,3.26,16364463,0.1,139.31288,64.6
6.7,2007,2.8,21.3,178,367,0.03,3.912744517,75,2801,0.505,459,75,3.35,16332974,0.1,95.4327931,64.4
6.5,2006,21,21.5,179,365,0.03,40.36829999,78,7641,0.501,458,77,3.4,15793993,0.1,873.772727,64.2
6.1,2005,21.2,21.7,2,364,0.04,30.59320769,7,2981,0.487,459,78,2.91,15399667,0.1,711.4699463,62.9
5.6,2004,21.4,21.8,183,364,0.01,28.98323119,65,4248,0.474,461,65,2.56,15783,0.1,649.848233,63.7
5.6,2003,21.6,22,185,366,0.01,24.23455671,63,4740,0.465,466,69,2.61,1477341,0.1,563.594342,63.5
5.5,2002,21.8,22.2,187,371,0.01,22.39387584,,3903,0.457,474,71,2.76,144654143,0.1,499.8633,63.2
5.4,2001,22,22.4,189,377,0.01,1.766663097,,3849,0.45,483,68,2.61,14161437,0.1,51.6568157,63
5.3,2000,22.2,22.6,19,385,0.02,18.84534312,,2064,0.445,495,65,2.79,138523285,0.1,533.8624114,62.8
14.2,2013,0.1,0.1,,0,,344.6906308,99,0,0.779,0,99,9.27,292,0.1,1932.12237,
13,2015,1.9,1.8,118,1,,0,73,0,0.785,1,72,,3969249,0.1,13134.4367,77.8
13,2014,1.9,1.8,119,1,6.74,1842.463782,8,0,0.78,1,8,8.3,393986,0.1,12593.7374,77.6
12.9,2013,1.9,1.9,118,1,6.89,1694.467075,8,0,0.773,1,81,8.9,3838462,0.1,11685.97983,77.5
12.8,2012,1.9,1.9,12,1,6.95,201.7490628,85,0,0.765,1,87,7.25,3772938,0.1,1589.82713,77.2
12.9,2011,2,1.9,121,1,6.9,119.2124275,87,4,0.758,1,91,7.5,377782,0.1,927.723171,77.3
12.8,2010,2,1.9,122,1,6.94,1199.319976,94,0,0.756,2,95,8.5,3643222,0.1,7937.259931,76.5
12.8,2009,2,1.9,127,1,6.87,1092.155356,85,0,0.755,2,85,7.56,3579385,0.1,7429.628274,76.8
12.8,2008,2,2,127,1,6.74,956.8229765,86,0,0.75,2,86,6.75,3516268,0.1,6973.9284,76.5
12.9,2007,2.1,2,124,1,6.16,76.2508038,85,0,0.743,2,84,6.31,345387,0.2,668.8667,76.4
12.9,2006,2.1,2,125,1,5.72,631.1251711,88,0,0.744,2,98,7,339195,0.1,5348.518399,76.2
12.9,2005,2.1,2.1,122,1,5.53,623.9100503,92,0,0.74,2,88,7.48,333465,0.1,4916.54886,75.8
12.8,2004,2.2,2.1,123,1,5.69,527.60848,95,0,0.733,2,92,8.9,3269541,0.2,4591.892776,75.8
12.8,2003,2.2,2.2,126,1,5.52,58.45976019,98,0,0.728,2,95,7.6,329174,0.1,4267.13578,75.5
12.6,2002,2.3,2.2,125,1,5.52,78.80940216,98,0,0.725,2,99,8.3,3149265,0.2,4126.14671,75.7
12.4,2001,2.3,2.3,124,2,5.43,7.320514461,98,0,0.721,2,95,7.72,389684,0.1,446.372833,75.5
12.1,2000,2.4,2.3,121,2,5.58,9.87102142,,0,0.716,2,99,7.76,33347,0.2,46.29935,75.7
10,2015,1.3,1.3,275,10,,0,67,38,0.515,12,74,,7919825,0.6,,62.9
10,2014,1.3,1.3,278,10,0.01,208.2311603,67,2299,0.511,13,64,4.26,7755785,0.7,2182.716565,62.7
10,2013,1.3,1.3,281,10,0.01,25.70881695,73,12,0.506,13,8,4.78,7592865,0.8,229.95364,62.4
9.9,2012,1.3,1.3,284,10,0.01,31.6357652,68,0,0.501,13,81,4.55,743836,1,271.318741,62.2
9.9,2011,1.3,1.3,285,10,0.88,23.40731286,66,0,0.494,13,69,4.94,7269348,1,177.867119,62
9.6,2010,1.4,1.3,286,10,0.79,18.99961966,56,0,0.485,14,72,4.18,718239,1.1,1366.879112,61.8
9.2,2009,1.4,1.3,288,11,0.82,20.53327531,66,0,0.477,14,79,4.36,6947447,1.1,1166.66337,61.6
8.9,2008,1.4,1.3,29,11,0.81,103.7277727,59,0,0.469,14,76,4.6,6787187,1.3,1178.72469,61.4
8.6,2007,1.4,1.3,295,11,0.71,85.7175381,61,0,0.461,14,72,4.4,6627922,1.4,956.668952,61.1
8.2,2006,1.4,1.4,299,11,0.64,126.6142137,71,1,0.454,14,67,5.92,647272,1.5,854.346921,68
7.9,2005,1.4,1.4,37,11,0.84,12.05551997,63,1222,0.446,15,61,6.42,631479,1.5,77.5773486,64
7.6,2004,1.5,1.4,314,11,0.58,158.001946,6,1385,0.439,15,59,8.39,6161517,1.5,637.3616215,59.9
7.2,2003,1.5,1.4,321,11,0.59,124.3789361,67,3863,0.433,14,62,6.79,61724,1.4,588.3582595,59.6
6.9,2002,1.5,1.5,327,11,0.61,110.9803062,6,17620,0.428,14,54,7.69,5862316,1.4,511.665773,59.3
6.6,2001,1.5,1.5,331,11,0.68,93.37278497,59,4023,0.422,14,52,6.68,5716152,1.3,539.41528,59.1
6.2,2000,1.6,1.5,335,11,0.73,62.56273841,57,7135,0.418,14,51,3.98,5572222,1.1,631.9468526,58.9
12.3,2015,2,1.9,146,2,,0,93,0,0.692,3,89,,6639119,0.2,419.367724,74
12.3,2014,2,1.9,147,3,0.01,561.7684701,87,0,0.688,3,83,9.81,6552584,0.2,4712.822736,73.9
12.3,2013,2,1.9,148,3,5.03,573.4346982,86,0,0.679,3,8,1.49,646574,0.2,4479.95858,73.8
12.3,2012,2,2,148,3,5.36,441.8446244,87,0,0.679,3,83,1.33,6379219,0.1,3855.537735,73.6
12.3,2011,2.1,2,15,3,5.79,472.1932825,89,0,0.675,3,84,9.42,6293783,0.1,3988.11894,73.4
12.4,2010,2.1,2,152,3,5.65,359.9760397,89,0,0.664,3,85,9.1,629877,0.1,3225.591754,73.2
12.1,2009,2.1,2,155,3,5.39,30.93519548,85,0,0.663,3,81,9.14,6127837,0.1,2599.596259,73
11.9,2008,2.1,2.1,157,3,6.14,34.73924576,87,0,0.654,4,85,7.6,647117,0.1,359.992184,72.7
12,2007,2.2,2.1,159,3,5.61,318.6201852,86,0,0.649,4,95,6.41,5966159,0.1,2312.192926,72.5
12.1,2006,2.2,2.2,161,3,5.61,26.18072382,92,0,0.648,4,98,6.43,5882796,0.2,189.71539,72.3
12.3,2005,2.3,2.2,163,3,6.38,20.68037294,92,0,0.646,4,96,6.7,5795494,0.2,157.145691,72.1
12.1,2004,2.3,2.2,165,3,6.2,20.60083027,9,0,0.639,4,92,5.78,57374,0.2,148.527976,71.9
12.7,2003,2.4,2.3,166,4,6.64,155.4233076,86,0,0.642,4,86,5.99,56795,0.1,1174.779347,71.7
12.2,2002,2.4,2.3,168,4,5.66,152.8293973,,0,0.632,4,87,6.77,558611,0.1,1148.229882,71.5
11.8,2001,2.5,2.4,17,4,6.66,233.8488603,,0,0.624,5,9,7.61,546624,0.1,1417.26582,71.2
11.6,2000,2.5,2.4,172,4,6.78,273.5758769,,0,0.625,5,86,8.1,5327,0.1,1545.626423,79
13.4,2015,1.1,1.1,123,8,,0,9,4,0.737,10,88,,31376671,0.1,63.343259,75.5
